gene	sample	impact	mutations	dnds	pvalue	lower	upper	flagged	flag_reason
ARID1A--exon_7_ENST00000324856_ENSE00001349760	P19_0050_BDO_01_dupcaller	truncating	3	5.48603515625001	0.022508442	1.3389011096954366	14.79694824218751	False	
ARID1A--exon_7_ENST00000324856_ENSE00001349760	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	7	1.852734375000002	0.14172417	0.7919024276733408	3.6178710937500025	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	P19_0050_BDO_01_dupcaller	missense	2	0.6832031249999997	0.5662353	0.11387313842773433	2.1199707031249995	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	P19_0050_BDO_01_dupcaller	nonsense	6	16.650024414062536	2.682209e-06	6.45465789303185	35.185791015625036	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	P19_0050_BDO_01_dupcaller	truncating	6	16.650024414062536	2.682209e-06	6.45465789303185	35.185791015625036	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	8	2.388281250000003	0.032621384	1.0847555160522475	4.490942382812503	False	
EP300--Creb_binding	P19_0050_BDO_01_dupcaller	missense	1	0.42423095703124947	0.31815422	0.024562807083129867	1.8744262695312495	False	
EP300--Creb_binding	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	1	0.3650390624999994	0.22774386	0.021094970703124983	1.6150390624999993	False	
CDKN1A--CDI	P19_0050_BDO_01_dupcaller	missense	2	0.41952514648437456	0.15392268	0.06998903512954706	1.3051452636718746	False	
CDKN1A--CDI	P19_0050_BDO_01_dupcaller	nonsense	4	6.543847656250012	0.0045345426	1.9848299312591586	15.902978515625012	False	
CDKN1A--CDI	P19_0050_BDO_01_dupcaller	truncating	4	6.543847656250012	0.0045345426	1.9848299312591586	15.902978515625012	False	
CDKN1A--CDI	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	6	1.1125	0.79946935	0.43904907226562506	2.284375	False	
KMT2D--exon_29_ENST00000301067_ENSE00001272814	P19_0050_BDO_01_dupcaller	missense	1	0.47031173706054646	0.3889854	0.027081880867481214	2.0779777526855465	False	
KMT2D--exon_29_ENST00000301067_ENSE00001272814	P19_0050_BDO_01_dupcaller	nonsense	3	9.65146484375002	0.004360795	2.3644617211818746	25.84531250000002	False	
KMT2D--exon_29_ENST00000301067_ENSE00001272814	P19_0050_BDO_01_dupcaller	truncating	3	9.65146484375002	0.004360795	2.3644617211818746	25.84531250000002	False	
KMT2D--exon_29_ENST00000301067_ENSE00001272814	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	4	1.6328125953674335	0.3665955	0.5052431016135968	3.821533298492433	False	
KMT2D--exon_55_ENST00000301067_ENSE00002152433	P19_0050_BDO_01_dupcaller	missense	1	0.12480621337890546	0.001909256	0.12480621337890546	0.5538833618164054	False	
KMT2D--exon_55_ENST00000301067_ENSE00002152433	P19_0050_BDO_01_dupcaller	nonsense	1	0.7250030517578123	0.73804367	0.041421032547950744	3.3208282470703123	False	
KMT2D--exon_55_ENST00000301067_ENSE00002152433	P19_0050_BDO_01_dupcaller	truncating	1	0.7250030517578123	0.73804367	0.041421032547950744	3.3208282470703123	False	
KMT2D--exon_55_ENST00000301067_ENSE00002152433	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	2	0.21376953124999928	0.004111588	0.03547119140624991	0.6678710937499993	False	
KMT2C--exon_36_ENST00000262189_ENSE00003491000	P19_0050_BDO_01_dupcaller	missense	6	1.6554687500000018	0.2577873	0.6543681335449225	3.3882568359375016	False	
KMT2C--exon_36_ENST00000262189_ENSE00003491000	P19_0050_BDO_01_dupcaller	nonsense	5	10.656237792968774	0.00015884638	3.722927413880833	23.964343261718774	False	
KMT2C--exon_36_ENST00000262189_ENSE00003491000	P19_0050_BDO_01_dupcaller	truncating	5	10.656237792968774	0.00015884638	3.722927413880833	23.964343261718774	False	
KMT2C--exon_36_ENST00000262189_ENSE00003491000	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	11	2.6789062500000034	0.0054830313	1.3776841354370133	4.655224609375003	False	
KMT2D--exon_35_ENST00000301067_ENSE00001272775	P19_0050_BDO_01_dupcaller	missense	21	1.6000976562500018	0.05089128	0.9983761310577403	2.4210205078125018	False	
KMT2D--exon_35_ENST00000301067_ENSE00001272775	P19_0050_BDO_01_dupcaller	nonsense	23	16.237402343750027	0.0	10.035254304409046	25.132666015625027	False	
KMT2D--exon_35_ENST00000301067_ENSE00001272775	P19_0050_BDO_01_dupcaller	truncating	23	16.237402343750027	0.0	10.035254304409046	25.132666015625027	False	
KMT2D--exon_35_ENST00000301067_ENSE00001272775	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	44	2.9359375000000045	0.0	2.115874938964847	3.972314453125005	False	
CREBBP--exon_6_ENST00000262367_ENSE00001692816	P19_0050_BDO_01_dupcaller	nonsense	2	2.337500000000003	0.2988909	0.38162719726562544	7.563330078125002	False	
CREBBP--exon_6_ENST00000262367_ENSE00001692816	P19_0050_BDO_01_dupcaller	truncating	2	2.337500000000003	0.2988909	0.38162719726562544	7.563330078125002	False	
CREBBP--exon_6_ENST00000262367_ENSE00001692816	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	2	0.32070922851562444	0.049322784	0.05369348526000969	0.9969787597656243	False	
KMT2D--exon_11_ENST00000301067_ENSE00001114139	P19_0050_BDO_01_dupcaller	missense	8	0.8968753814697265	0.75758356	0.4058027825504541	1.6939945220947266	False	
KMT2D--exon_11_ENST00000301067_ENSE00001114139	P19_0050_BDO_01_dupcaller	nonsense	23	19.48750000000004	0.0	11.659171295166042	31.45954589843754	False	
KMT2D--exon_11_ENST00000301067_ENSE00001114139	P19_0050_BDO_01_dupcaller	truncating	23	19.48750000000004	0.0	11.659171295166042	31.45954589843754	False	
KMT2D--exon_11_ENST00000301067_ENSE00001114139	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	31	2.974218750000004	6.556511e-07	2.008097648620608	4.244970703125004	False	
ARID1A--exon_4_ENST00000324856_ENSE00001227857	P19_0050_BDO_01_dupcaller	missense	1	0.3317871093749994	0.17987603	0.019427356719970687	1.4749755859374993	False	
ARID1A--exon_4_ENST00000324856_ENSE00001227857	P19_0050_BDO_01_dupcaller	nonsense	5	6.9343719482422	0.0013048649	2.385181295722727	16.0487518310547	False	
ARID1A--exon_4_ENST00000324856_ENSE00001227857	P19_0050_BDO_01_dupcaller	truncating	5	6.9343719482422	0.0013048649	2.385181295722727	16.0487518310547	False	
ARID1A--exon_4_ENST00000324856_ENSE00001227857	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	6	1.5576171875000016	0.32111037	0.6100039291381842	3.2336425781250018	False	
ARID1A--exon_6_ENST00000324856_ENSE00001349761	P19_0050_BDO_01_dupcaller	missense	1	0.35178222656249947	0.20845342	0.02068069458007811	1.5584472656249995	False	
ARID1A--exon_6_ENST00000324856_ENSE00001349761	P19_0050_BDO_01_dupcaller	nonsense	1	2.4187500000000033	0.4447773	0.1364358520507814	11.160815429687503	False	
ARID1A--exon_6_ENST00000324856_ENSE00001349761	P19_0050_BDO_01_dupcaller	truncating	1	2.4187500000000033	0.4447773	0.1364358520507814	11.160815429687503	False	
ARID1A--exon_6_ENST00000324856_ENSE00001349761	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	2	0.6116455078124996	0.45136738	0.10165693283081048	1.9043701171874998	False	
KMT2D	P19_0050_BDO_01_dupcaller	missense	179	1.5492187500000016	1.7285347e-06	1.3004485321044936	1.8373046875000014	False	
KMT2D	P19_0050_BDO_01_dupcaller	nonsense	224	16.29373779296878	0.0	13.148106072098042	20.19144287109378	False	
KMT2D	P19_0050_BDO_01_dupcaller	essential_splice	53	18.13750000000004	0.0	13.190719451904325	24.49187011718754	False	
KMT2D	P19_0050_BDO_01_dupcaller	truncating	277	17.028027343750033	0.0	14.21003978371623	20.379467773437533	False	
KMT2D	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	456	3.1078125000000045	0.0	2.733443069458011	3.530786132812505	False	
NOTCH2--exon_34_ENST00000256646_ENSE00001123152	P19_0050_BDO_01_dupcaller	missense	4	1.5499023437500017	0.41607368	0.4799409008026128	3.626318359375002	False	
NOTCH2--exon_34_ENST00000256646_ENSE00001123152	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	4	1.4250000000000012	0.50483793	0.44113281250000036	3.3378417968750007	False	
RBM10--exon_18_ENST00000377604_ENSE00001289745	P19_0050_BDO_01_dupcaller	missense	3	0.6351562499999996	0.39752215	0.15774200439453118	1.6574951171874996	False	
RBM10--exon_18_ENST00000377604_ENSE00001289745	P19_0050_BDO_01_dupcaller	nonsense	6	9.77187500000002	5.9485435e-05	3.7737795639038163	20.79116210937502	False	
RBM10--exon_18_ENST00000377604_ENSE00001289745	P19_0050_BDO_01_dupcaller	truncating	6	9.77187500000002	5.9485435e-05	3.7737795639038163	20.79116210937502	False	
RBM10--exon_18_ENST00000377604_ENSE00001289745	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	9	1.6812500000000017	0.15540725	0.8023748779296882	3.058813476562502	False	
KMT2D--exon_47_ENST00000301067_ENSE00001272689	P19_0050_BDO_01_dupcaller	missense	1	0.5279296874999995	0.47631156	0.030231628417968733	2.3388427734374995	False	
KMT2D--exon_47_ENST00000301067_ENSE00001272689	P19_0050_BDO_01_dupcaller	nonsense	2	18.875000000000036	0.0051671863	3.0353776550293023	63.223754882812536	False	
KMT2D--exon_47_ENST00000301067_ENSE00001272689	P19_0050_BDO_01_dupcaller	truncating	2	18.875000000000036	0.0051671863	3.0353776550293023	63.223754882812536	False	
KMT2D--exon_47_ENST00000301067_ENSE00001272689	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	3	1.5011749267578138	0.5113008	0.37260015308857	3.9242706298828143	False	
RBM10	P19_0050_BDO_01_dupcaller	missense	56	2.2718994140625033	1.7881393e-07	1.7014545667171501	2.973803710937503	False	
RBM10	P19_0050_BDO_01_dupcaller	nonsense	85	28.07661132812505	0.0	21.11563262134794	37.040844726562554	False	
RBM10	P19_0050_BDO_01_dupcaller	essential_splice	49	40.47500000000007	0.0	29.294888992309623	54.77248535156257	False	
RBM10	P19_0050_BDO_01_dupcaller	truncating	134	32.87500000000006	0.0	26.423959960937545	40.64904785156256	False	
RBM10	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	190	6.537500000000012	0.0	5.507219543457042	7.724633789062512	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	P19_0050_BDO_01_dupcaller	missense	14	1.4816406250000016	0.17338753	0.8284563827514657	2.4246337890625016	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	P19_0050_BDO_01_dupcaller	nonsense	22	24.375378417968793	0.0	14.949855443537263	37.94837646484379	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	P19_0050_BDO_01_dupcaller	truncating	22	24.375378417968793	0.0	14.949855443537263	37.94837646484379	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	36	3.3859375000000047	0.0	2.36310096740723	4.693310546875004	False	
RB1--exon_10_ENST00000267163_ENSE00000939672	P19_0050_BDO_01_dupcaller	missense	1	0.2047851562499993	0.03371364	0.01228263854980468	0.9103515624999992	False	
RB1--exon_10_ENST00000267163_ENSE00000939672	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	1	0.17997741699218678	0.018359005	0.010663974285125728	0.8000946044921867	False	
KMT2C--FYRN	P19_0050_BDO_01_dupcaller	missense	1	0.3951171874999995	0.27370125	0.022787094116210924	1.7476562499999995	False	
KMT2C--FYRN	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	1	0.35761718749999943	0.2162618	0.020863037109374982	1.5813720703124996	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	P19_0050_BDO_01_dupcaller	missense	16	0.6769653320312496	0.10344356	0.3942866659164427	1.0761352539062496	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	P19_0050_BDO_01_dupcaller	nonsense	70	14.06562500000003	0.0	10.057575683593772	19.55939941406253	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	P19_0050_BDO_01_dupcaller	truncating	70	14.06562500000003	0.0	10.057575683593772	19.55939941406253	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	86	2.6734375000000035	0.0	2.0979633331298855	3.368017578125004	False	
NOTCH2--exon_25_ENST00000256646_ENSE00000913345	P19_0050_BDO_01_dupcaller	missense	5	1.928149414062502	0.18777633	0.6890323853492744	4.175463867187502	False	
NOTCH2--exon_25_ENST00000256646_ENSE00000913345	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	5	1.7507812500000017	0.25430393	0.625393371582032	3.793627929687502	False	
ARID1A--ARID	P19_0050_BDO_01_dupcaller	missense	3	1.3703125000000007	0.6059342	0.3401148986816408	3.5712402343750007	False	
ARID1A--ARID	P19_0050_BDO_01_dupcaller	nonsense	1	4.206640625000006	0.24668133	0.23899149894714383	18.906958007812506	False	
ARID1A--ARID	P19_0050_BDO_01_dupcaller	essential_splice	1	17.050390625000034	0.051887512	0.9678979349136372	76.23190917968753	False	
ARID1A--ARID	P19_0050_BDO_01_dupcaller	truncating	2	6.775000000000013	0.039901495	1.119882812500002	21.287939453125013	False	
ARID1A--ARID	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	5	2.008984375000002	0.16378969	0.7176482772827155	4.3502929687500025	False	
KMT2D--exon_21_ENST00000301067_ENSE00001272861	P19_0050_BDO_01_dupcaller	nonsense	2	6.540235900878917	0.044703662	1.0582495373114962	21.63972320556642	False	
KMT2D--exon_21_ENST00000301067_ENSE00001272861	P19_0050_BDO_01_dupcaller	truncating	2	6.540235900878917	0.044703662	1.0582495373114962	21.63972320556642	False	
KMT2D--exon_21_ENST00000301067_ENSE00001272861	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	2	0.7774414062499998	0.7109201	0.12916326522827148	2.4144042968749995	False	
RBM10--exon_11_ENST00000377604_ENSE00003491469	P19_0050_BDO_01_dupcaller	missense	9	5.27656250000001	9.6321106e-05	2.5198461914062547	9.60639648437501	False	
RBM10--exon_11_ENST00000377604_ENSE00003491469	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	9	4.913378906250009	0.00016605854	2.3467665100097697	8.94475097656251	False	
CREBBP	P19_0050_BDO_01_dupcaller	missense	53	2.385949707031253	5.9604645e-08	1.7751403707265876	3.137902832031253	False	
CREBBP	P19_0050_BDO_01_dupcaller	nonsense	13	4.421875000000008	2.682209e-05	2.36888824462891	7.551757812500007	False	
CREBBP	P19_0050_BDO_01_dupcaller	essential_splice	6	9.575000000000019	5.7160854e-05	3.76617736816407	19.747119140625017	False	
CREBBP	P19_0050_BDO_01_dupcaller	truncating	19	5.4070373535156335	0.0	3.2507259206473873	8.464898681640634	False	
CREBBP	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	72	2.774609375000004	0.0	2.1448777961730983	3.5363281250000043	False	
KDM6A	P19_0050_BDO_01_dupcaller	missense	38	13.400000000000027	0.0	9.43710266113283	18.434179687500027	False	
KDM6A	P19_0050_BDO_01_dupcaller	nonsense	39	98.86250000000017	0.0	67.83835723876965	140.73017578125018	False	
KDM6A	P19_0050_BDO_01_dupcaller	essential_splice	20	171.17500000000027	0.0	104.64797851562516	264.0839355468753	False	
KDM6A	P19_0050_BDO_01_dupcaller	truncating	59	119.32500000000019	0.0	88.26097126007096	158.5565673828127	False	
KDM6A	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	97	28.250000000000057	0.0	22.45514648437505	35.13659667968756	False	
KMT2D--exon_28_ENST00000301067_ENSE00001272819	P19_0050_BDO_01_dupcaller	missense	2	0.48388671874999956	0.24617326	0.08034255981445307	1.5068359374999996	False	
KMT2D--exon_28_ENST00000301067_ENSE00001272819	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	2	0.46035156249999953	0.21116108	0.07684906005859368	1.4338623046874996	False	
KMT2D--exon_12_ENST00000301067_ENSE00001272923	P19_0050_BDO_01_dupcaller	missense	7	0.953125	0.8987518	0.40788085937499996	1.8607177734375	False	
KMT2D--exon_12_ENST00000301067_ENSE00001272923	P19_0050_BDO_01_dupcaller	nonsense	12	17.600000000000037	0.0	9.11849365234377	30.961206054687537	False	
KMT2D--exon_12_ENST00000301067_ENSE00001272923	P19_0050_BDO_01_dupcaller	truncating	12	17.600000000000037	0.0	9.11849365234377	30.961206054687537	False	
KMT2D--exon_12_ENST00000301067_ENSE00001272923	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	19	2.353125000000003	0.0013225675	1.4315492248535175	3.625097656250003	False	
CREBBP--exon_27_ENST00000262367_ENSE00003665970	P19_0050_BDO_01_dupcaller	missense	15	5.343750000000009	4.7683716e-07	3.047346649169927	8.633544921875009	False	
CREBBP--exon_27_ENST00000262367_ENSE00003665970	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	15	4.768750000000008	1.847744e-06	2.7187464904785195	7.713085937500008	False	
NOTCH2--exon_21_ENST00000256646_ENSE00000913341	P19_0050_BDO_01_dupcaller	missense	3	1.2123046875000005	0.74810493	0.30059610366821304	3.1703125000000005	False	
NOTCH2--exon_21_ENST00000256646_ENSE00000913341	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	3	1.0910156250000003	0.8823733	0.27022495269775404	2.8555419921875007	False	
ARID1A--exon_15_ENST00000324856_ENSE00003672172	P19_0050_BDO_01_dupcaller	missense	1	0.11484374999999922	0.00096291304	0.11484374999999922	0.5085205078124992	False	
ARID1A--exon_15_ENST00000324856_ENSE00003672172	P19_0050_BDO_01_dupcaller	nonsense	2	3.7500000000000058	0.12762094	0.6162890625000008	11.917114257812505	False	
ARID1A--exon_15_ENST00000324856_ENSE00003672172	P19_0050_BDO_01_dupcaller	truncating	2	3.7500000000000058	0.12762094	0.6162890625000008	11.917114257812505	False	
ARID1A--exon_15_ENST00000324856_ENSE00003672172	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	3	0.3257690429687494	0.018194675	0.08092468738555895	0.8506713867187494	False	
EP300--exon_29_ENST00000263253_ENSE00000655428	P19_0050_BDO_01_dupcaller	missense	1	0.5145019531249995	0.4561699	0.029707107543945295	2.2759765624999995	False	
EP300--exon_29_ENST00000263253_ENSE00000655428	P19_0050_BDO_01_dupcaller	nonsense	1	6.560937500000012	0.15144724	0.37225276947021546	29.525415039062512	False	
EP300--exon_29_ENST00000263253_ENSE00000655428	P19_0050_BDO_01_dupcaller	truncating	1	6.560937500000012	0.15144724	0.37225276947021546	29.525415039062512	False	
EP300--exon_29_ENST00000263253_ENSE00000655428	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	2	0.9561553955078124	0.9484213	0.1587607604265213	2.965432739257812	False	
CDKN1A	P19_0050_BDO_01_dupcaller	missense	6	0.4898452758789058	0.050512493	0.19369076967239363	1.0013198852539058	False	
CDKN1A	P19_0050_BDO_01_dupcaller	nonsense	7	4.592968750000007	0.0014327765	1.943999385833743	9.102856445312508	False	
CDKN1A	P19_0050_BDO_01_dupcaller	truncating	7	3.8030281066894585	0.004122436	1.6157399260252738	7.4858894348144585	False	
CDKN1A	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	13	0.9181640625	0.7592069	0.5013309478759765	1.5303466796874998	False	
KMT2C--exon_10_ENST00000262189_ENSE00001629216	P19_0050_BDO_01_dupcaller	missense	1	0.30424804687499934	0.13994545	0.01747114181518553	1.3461181640624993	False	
KMT2C--exon_10_ENST00000262189_ENSE00001629216	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	1	0.27089843749999937	0.097094655	0.015605239868164048	1.1980224609374994	False	
EP300--KIX	P19_0050_BDO_01_dupcaller	missense	3	0.8539031982421872	0.779708	0.21191043317317954	2.229635620117187	False	
EP300--KIX	P19_0050_BDO_01_dupcaller	nonsense	2	4.446777343750007	0.09182978	0.7330343937873851	14.037841796875007	False	
EP300--KIX	P19_0050_BDO_01_dupcaller	truncating	2	3.4453121185302775	0.14761907	0.5702510974556214	10.801879501342778	False	
EP300--KIX	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	5	1.2179687500000005	0.6713172	0.43526634216308613	2.6400878906250007	False	
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0050_BDO_01_dupcaller	missense	6	0.5728515624999997	0.13795447	0.22656593322753896	1.1716064453124995	False	
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0050_BDO_01_dupcaller	nonsense	7	5.181201171875007	0.00070923567	2.1897067439556155	10.309375000000006	False	
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0050_BDO_01_dupcaller	truncating	7	5.181201171875007	0.00070923567	2.1897067439556155	10.309375000000006	False	
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	13	1.0935546875	0.75523174	0.5962200164794921	1.8247558593750002	False	
KMT2D--exon_38_ENST00000301067_ENSE00001273080	P19_0050_BDO_01_dupcaller	nonsense	1	3.8841796875000068	0.27188104	0.21808582305908236	18.24392089843751	False	
KMT2D--exon_38_ENST00000301067_ENSE00001273080	P19_0050_BDO_01_dupcaller	truncating	1	3.8841796875000068	0.27188104	0.21808582305908236	18.24392089843751	False	
KMT2D--exon_38_ENST00000301067_ENSE00001273080	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	1	0.31405944824218684	0.15379167	0.018314125537872296	1.3913299560546868	False	
EP300	P19_0050_BDO_01_dupcaller	missense	62	2.653906250000004	0.0	2.0148761749267603	3.432714843750004	False	
EP300	P19_0050_BDO_01_dupcaller	nonsense	21	6.812500000000012	0.0	4.114584655761726	10.745605468750012	False	
EP300	P19_0050_BDO_01_dupcaller	essential_splice	7	13.112500000000026	1.66893e-06	5.584800262451182	25.720532226562526	False	
EP300	P19_0050_BDO_01_dupcaller	truncating	28	7.853906250000016	0.0	5.096282958984385	11.651513671875016	False	
EP300	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	90	3.334375000000005	0.0	2.636386108398442	4.166894531250005	False	
KMT2D--exon_49_ENST00000301067_ENSE00001272677	P19_0050_BDO_01_dupcaller	missense	30	1.5593750000000017	0.027631462	1.0532559204101573	2.219775390625002	False	
KMT2D--exon_49_ENST00000301067_ENSE00001272677	P19_0050_BDO_01_dupcaller	nonsense	10	5.190625000000008	5.6266785e-05	2.544661254882816	9.398388671875008	False	
KMT2D--exon_49_ENST00000301067_ENSE00001272677	P19_0050_BDO_01_dupcaller	truncating	10	5.190625000000008	5.6266785e-05	2.544661254882816	9.398388671875008	False	
KMT2D--exon_49_ENST00000301067_ENSE00001272677	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	40	1.8886718750000018	0.00044226646	1.3428663253784192	2.5808105468750018	False	
KMT2C	P19_0050_BDO_01_dupcaller	missense	20	1.5242187500000015	0.085065424	0.9401206970214855	2.327441406250001	False	
KMT2C	P19_0050_BDO_01_dupcaller	nonsense	7	4.207055664062506	0.0025288463	1.7667997890710851	8.435571289062505	False	
KMT2C	P19_0050_BDO_01_dupcaller	essential_splice	2	10.274804687500021	0.01707536	1.700334658622745	32.12355957031252	False	
KMT2C	P19_0050_BDO_01_dupcaller	truncating	9	4.900000000000008	0.00020390749	2.302187500000004	9.11386718750001	False	
KMT2C	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	29	1.9139648437500023	0.002226293	1.2799296760559098	2.7501464843750023	False	
EP300--exon_9_ENST00000263253_ENSE00000655049	P19_0050_BDO_01_dupcaller	missense	1	0.3187499999999994	0.16015553	0.018442382812499984	1.4112792968749996	False	
EP300--exon_9_ENST00000263253_ENSE00000655049	P19_0050_BDO_01_dupcaller	nonsense	2	8.328903198242202	0.026845872	1.3636496537178775	26.7682342529297	False	
EP300--exon_9_ENST00000263253_ENSE00000655049	P19_0050_BDO_01_dupcaller	truncating	2	8.328903198242202	0.026845872	1.3636496537178775	26.7682342529297	False	
EP300--exon_9_ENST00000263253_ENSE00000655049	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	3	0.8890625	0.8351674	0.22032257080078124	2.3209472656249996	False	
KMT2D--exon_51_ENST00000301067_ENSE00001272663	P19_0050_BDO_01_dupcaller	missense	4	1.7060546875000016	0.32878715	0.5275948143005375	3.9893798828125018	False	
KMT2D--exon_51_ENST00000301067_ENSE00001272663	P19_0050_BDO_01_dupcaller	nonsense	1	3.812695312500006	0.27471477	0.21610311508178742	17.228833007812504	False	
KMT2D--exon_51_ENST00000301067_ENSE00001272663	P19_0050_BDO_01_dupcaller	truncating	1	3.812695312500006	0.27471477	0.21610311508178742	17.228833007812504	False	
KMT2D--exon_51_ENST00000301067_ENSE00001272663	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	5	1.921875000000002	0.1896556	0.6868112182617195	4.165527343750002	False	
EP300--exon_31_ENST00000263253_ENSE00001177198	P19_0050_BDO_01_dupcaller	missense	6	1.1187377929687499	0.7895351	0.4425593245029449	2.2826782226562496	False	
EP300--exon_31_ENST00000263253_ENSE00001177198	P19_0050_BDO_01_dupcaller	nonsense	1	1.2203125000000004	0.84788764	0.06968826293945315	5.5373291015625	False	
EP300--exon_31_ENST00000263253_ENSE00001177198	P19_0050_BDO_01_dupcaller	truncating	1	1.2203125000000004	0.84788764	0.06968826293945315	5.5373291015625	False	
EP300--exon_31_ENST00000263253_ENSE00001177198	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	7	1.1343751907348634	0.7454519	0.48489479491487153	2.215918159484863	False	
RBM10--exon_14_ENST00000377604_ENSE00003589189	P19_0050_BDO_01_dupcaller	missense	4	1.8062500000000017	0.28394568	0.558171997070313	4.234838867187502	False	
RBM10--exon_14_ENST00000377604_ENSE00003589189	P19_0050_BDO_01_dupcaller	nonsense	6	18.476367187500035	1.6093254e-06	7.0740842497348915	39.83195800781253	False	
RBM10--exon_14_ENST00000377604_ENSE00003589189	P19_0050_BDO_01_dupcaller	truncating	6	18.476367187500035	1.6093254e-06	7.0740842497348915	39.83195800781253	False	
RBM10--exon_14_ENST00000377604_ENSE00003589189	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	10	3.900390625000006	0.00049084425	1.937149066925052	6.936279296875007	False	
EP300--exon_25_ENST00000263253_ENSE00000655352	P19_0050_BDO_01_dupcaller	missense	7	1.7167968750000018	0.19365287	0.732555122375489	3.3574218750000018	False	
EP300--exon_25_ENST00000263253_ENSE00000655352	P19_0050_BDO_01_dupcaller	nonsense	1	2.7640625000000036	0.38630748	0.15657852172851583	12.473535156250003	False	
EP300--exon_25_ENST00000263253_ENSE00000655352	P19_0050_BDO_01_dupcaller	truncating	1	2.7640625000000036	0.38630748	0.15657852172851583	12.473535156250003	False	
EP300--exon_25_ENST00000263253_ENSE00000655352	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	8	1.8101566314697282	0.13040626	0.8213010599836714	3.411719131469728	False	
EP300--exon_12_ENST00000263253_ENSE00000655110	P19_0050_BDO_01_dupcaller	missense	1	0.28906249999999933	0.11965823	0.016540527343749986	1.2784423828124991	False	
EP300--exon_12_ENST00000263253_ENSE00000655110	P19_0050_BDO_01_dupcaller	nonsense	1	1.6539062500000017	0.6471457	0.09267692565917979	7.768408203125002	False	
EP300--exon_12_ENST00000263253_ENSE00000655110	P19_0050_BDO_01_dupcaller	truncating	1	1.6539062500000017	0.6471457	0.09267692565917979	7.768408203125002	False	
EP300--exon_12_ENST00000263253_ENSE00000655110	P19_0050_BDO_01_dupcaller	nonsynonymous_splice	2	0.4898559570312495	0.25588894	0.0812286186218261	1.5262329101562493	False	
